path_A,path_B,A_model,B_model,prompt,VQ,MQ,TA,Overall,fps_A,num_frames_A,fps_B,num_frames_B
videos/kling/kling_00308.mp4,videos/minimax/minimax_00308.mp4,kling,minimax,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,same,A,B,30.0,153.0,25.0,141.0
videos/kling/kling_00308.mp4,videos/luma1.6/luma1.6_00308.mp4,kling,luma1.6,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,same,A,A,30.0,153.0,24.0,121.0
videos/kling/kling_00308.mp4,videos/qingying/qingying_00308.mp4,kling,qingying,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,same,same,A,30.0,153.0,16.0,96.0
videos/kling/kling_00308.mp4,videos/gen3/gen3_00308.mp4,kling,gen3,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,B,same,B,30.0,153.0,24.0,128.0
videos/kling/kling_00308.mp4,videos/CogVideoX/Cog5B_00308.mp4,kling,CogVideoX,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,A,A,A,30.0,153.0,8.0,49.0
videos/kling/kling_00308.mp4,videos/luma/luma_00308.mp4,kling,luma,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,same,A,A,30.0,153.0,24.0,126.0
videos/kling/kling_00308.mp4,videos/kling1.5/kling1.5_00308.mp4,kling,kling1.5,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,B,A,B,30.0,153.0,30.0,153.0
videos/kling/kling_00308.mp4,videos/easyanimatev4/Easyanimatev4_00308.mp4,kling,easyanimatev4,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,same,A,A,30.0,153.0,24.0,144.0
videos/kling/kling_00308.mp4,videos/vidu/vidu_00308.mp4,kling,vidu,"A close-up shot of an alien creature slithering through the corridors of a space station. The camera captures its unusual anatomy, the slimy texture of its skin, and the eerie atmosphere of the deserted station.",same,same,A,A,30.0,153.0,16.0,60.0
videos/kling/kling_00309.mp4,videos/luma1.6/luma1.6_00309.mp4,kling,luma1.6,"Capture a time-lapse video of the world's most iconic mountain ranges, such as the Himalayas, Rockies, and Alps. The camera slowly pans across the jagged peaks, snowy slopes, and deep valleys, highlighting the grandeur of these natural formations. Include atmospheric changes like sunrise, sunset, and passing clouds to add depth and dynamic elements to the scenery.",same,A,same,A,30.0,153.0,24.0,121.0
videos/kling/kling_00310.mp4,videos/gen3/gen3_00310.mp4,kling,gen3,"A dramatic shot of a rescue dog leading a disoriented survivor out of a collapsed building after an earthquake. The camera captures the dog’s focused determination, the survivor’s cautious steps, and the rubble-strewn landscape.",same,same,A,same,30.0,153.0,24.0,128.0
videos/kling/kling_00310.mp4,videos/CogVideoX/Cog5B_00310.mp4,kling,CogVideoX,"A dramatic shot of a rescue dog leading a disoriented survivor out of a collapsed building after an earthquake. The camera captures the dog’s focused determination, the survivor’s cautious steps, and the rubble-strewn landscape.",same,same,A,same,30.0,153.0,8.0,49.0
videos/kling/kling_00310.mp4,videos/luma/luma_00310.mp4,kling,luma,"A dramatic shot of a rescue dog leading a disoriented survivor out of a collapsed building after an earthquake. The camera captures the dog’s focused determination, the survivor’s cautious steps, and the rubble-strewn landscape.",same,same,A,A,30.0,153.0,24.0,126.0
videos/kling/kling_00311.mp4,videos/tongyi/tongyi_00311.mp4,kling,tongyi,"A shot where a bird suddenly lands on the camera, causing the perspective to shift slightly as the camera adjusts to the weight. The camera captures the flapping of wings, the bird’s close-up features, and the unsteady movement before it takes off again.",A,A,A,A,30.0,153.0,30.0,152.0
videos/kling/kling_00311.mp4,videos/minimax/minimax_00311.mp4,kling,minimax,"A shot where a bird suddenly lands on the camera, causing the perspective to shift slightly as the camera adjusts to the weight. The camera captures the flapping of wings, the bird’s close-up features, and the unsteady movement before it takes off again.",A,B,B,A,30.0,153.0,25.0,141.0
videos/kling/kling_00311.mp4,videos/luma1.6/luma1.6_00311.mp4,kling,luma1.6,"A shot where a bird suddenly lands on the camera, causing the perspective to shift slightly as the camera adjusts to the weight. The camera captures the flapping of wings, the bird’s close-up features, and the unsteady movement before it takes off again.",B,A,B,A,30.0,153.0,24.0,121.0
videos/kling/kling_00311.mp4,videos/luma/luma_00311.mp4,kling,luma,"A shot where a bird suddenly lands on the camera, causing the perspective to shift slightly as the camera adjusts to the weight. The camera captures the flapping of wings, the bird’s close-up features, and the unsteady movement before it takes off again.",A,A,A,A,30.0,153.0,24.0,126.0
videos/kling/kling_00312.mp4,videos/vidu/vidu_00312.mp4,kling,vidu,"Simulate an autonomous vehicle driving through a city during a snowstorm, with accumulating snow and icy roads. The camera should focus on how the vehicle handles reduced traction, snow-covered lane markings, and the need to adjust speeds for safety. Show the car navigating around snowplows, recognizing pedestrians bundled in winter clothing, and safely stopping at intersections where the road is slick.",same,same,B,A,30.0,153.0,16.0,60.0
videos/kling/kling_00312.mp4,videos/qingying/qingying_00312.mp4,kling,qingying,"Simulate an autonomous vehicle driving through a city during a snowstorm, with accumulating snow and icy roads. The camera should focus on how the vehicle handles reduced traction, snow-covered lane markings, and the need to adjust speeds for safety. Show the car navigating around snowplows, recognizing pedestrians bundled in winter clothing, and safely stopping at intersections where the road is slick.",same,same,same,A,30.0,153.0,16.0,96.0
videos/kling/kling_00313.mp4,videos/tongyi/tongyi_00313.mp4,kling,tongyi,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",B,B,A,B,30.0,153.0,30.0,152.0
videos/kling/kling_00313.mp4,videos/minimax/minimax_00313.mp4,kling,minimax,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",same,same,B,B,30.0,153.0,25.0,141.0
videos/kling/kling_00313.mp4,videos/easyanimatev4/Easyanimatev4_00313.mp4,kling,easyanimatev4,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",A,A,same,A,30.0,153.0,24.0,144.0
videos/kling/kling_00313.mp4,videos/luma/luma_00313.mp4,kling,luma,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",same,same,same,same,30.0,153.0,24.0,126.0
videos/kling/kling_00313.mp4,videos/CogVideoX/Cog5B_00313.mp4,kling,CogVideoX,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",same,B,B,B,30.0,153.0,8.0,49.0
videos/kling/kling_00313.mp4,videos/kling1.5/kling1.5_00313.mp4,kling,kling1.5,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",same,same,same,B,30.0,153.0,30.0,153.0
videos/kling/kling_00313.mp4,videos/opensora1.2/OpenSora1.2_00313.mp4,kling,opensora1.2,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",same,same,A,A,30.0,153.0,24.0,102.0
videos/kling/kling_00313.mp4,videos/qingying/qingying_00313.mp4,kling,qingying,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",same,same,same,B,30.0,153.0,16.0,96.0
videos/kling/kling_00313.mp4,videos/luma1.6/luma1.6_00313.mp4,kling,luma1.6,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",same,same,same,same,30.0,153.0,24.0,121.0
videos/kling/kling_00313.mp4,videos/gen3/gen3_00313.mp4,kling,gen3,"Simulate an autonomous vehicle navigating through a bustling urban environment on a clear, sunny day. The camera captures the bright, even lighting with strong shadows cast by buildings and other vehicles. Include varied traffic scenarios, such as stop-and-go traffic, merging lanes, and pedestrians crossing at intersections.",B,same,same,B,30.0,153.0,24.0,128.0
videos/kling/kling_00314.mp4,videos/opensora1.2/OpenSora1.2_00314.mp4,kling,opensora1.2,"Render a simulation of an autonomous vehicle driving on a highway during a heavy rainstorm. The video should show reduced visibility due to the downpour and the vehicle’s sensors reacting to water splashes from other cars and the accumulation of water on the road. Demonstrate the vehicle’s ability to maintain safe speeds, detect lane markings, and avoid hydroplaning. Include transitions from heavy rain to lighter drizzle, showcasing the car’s adaptability.",same,same,same,A,30.0,153.0,24.0,102.0
videos/kling/kling_00314.mp4,videos/luma1.6/luma1.6_00314.mp4,kling,luma1.6,"Render a simulation of an autonomous vehicle driving on a highway during a heavy rainstorm. The video should show reduced visibility due to the downpour and the vehicle’s sensors reacting to water splashes from other cars and the accumulation of water on the road. Demonstrate the vehicle’s ability to maintain safe speeds, detect lane markings, and avoid hydroplaning. Include transitions from heavy rain to lighter drizzle, showcasing the car’s adaptability.",same,B,A,A,30.0,153.0,24.0,121.0
videos/kling/kling_00315.mp4,videos/easyanimatev4/Easyanimatev4_00315.mp4,kling,easyanimatev4,"Generate a video of an autonomous car driving through a dimly lit suburban neighborhood at night. The camera should capture the interplay between the car’s headlights and the reflective surfaces on road signs and lane markings. Include scenarios where the vehicle must navigate around parked cars, detect pedestrians in dark clothing, and respond to unexpected obstacles in low-light conditions.",same,A,A,A,30.0,153.0,24.0,144.0
videos/kling/kling_00315.mp4,videos/minimax/minimax_00315.mp4,kling,minimax,"Generate a video of an autonomous car driving through a dimly lit suburban neighborhood at night. The camera should capture the interplay between the car’s headlights and the reflective surfaces on road signs and lane markings. Include scenarios where the vehicle must navigate around parked cars, detect pedestrians in dark clothing, and respond to unexpected obstacles in low-light conditions.",B,B,B,B,30.0,153.0,25.0,141.0
videos/kling/kling_00315.mp4,videos/vidu/vidu_00315.mp4,kling,vidu,"Generate a video of an autonomous car driving through a dimly lit suburban neighborhood at night. The camera should capture the interplay between the car’s headlights and the reflective surfaces on road signs and lane markings. Include scenarios where the vehicle must navigate around parked cars, detect pedestrians in dark clothing, and respond to unexpected obstacles in low-light conditions.",same,A,same,A,30.0,153.0,16.0,60.0
